method,split,seed,episode,success,final_error,energy,max_contact_force,contact_violation,transfer_accept,false_accept,false_reject,contract_label,contract_score,contract_worst,onset_error,slip_error,force_slope_error,energy_error,lag_error,target_friction,target_mass,target_actuator_scale,sensor_bias_norm,action_note
full_mechanism_contract_mpc,combined_gap,0,10,0,0.13957,0.54180,8.32522,0,0,0,0,1,0.49246,1.48810,1.48810,0.26028,0.39804,0.25692,0.05898,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,0,11,0,0.10166,0.51187,7.48472,0,0,0,0,1,1.06376,3.72024,3.72024,0.65182,0.66609,0.14354,0.13712,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,0,0,0.09259,0.44405,6.90888,0,0,0,0,1,0.98100,2.43086,2.23214,2.43086,0.11175,0.11792,0.01232,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,1,1,0.03678,0.52243,6.66072,0,0,0,1,1,2.23179,8.92857,8.92857,1.05351,0.82239,0.12949,0.22498,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,2,0,0.18884,0.50583,9.97418,0,0,0,0,1,1.57881,5.95238,5.95238,0.85512,0.76687,0.13641,0.18326,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,3,1,0.03969,0.56070,10.59025,0,0,0,1,1,1.58338,5.95238,5.95238,0.73043,0.91123,0.17973,0.14315,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,4,1,0.03866,0.54613,10.34509,0,0,0,1,1,4.77742,20.08929,20.08929,2.30595,0.95564,0.01961,0.51664,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,5,0,0.29018,0.42826,43.57097,0,0,0,0,1,1.26270,2.97619,2.97619,0.94532,1.44779,0.65796,0.28624,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,6,1,0.05038,0.47756,7.29388,0,0,0,1,1,0.78419,1.64435,1.48810,1.64435,0.43132,0.26863,0.08854,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,7,0,0.19428,0.47419,5.21094,0,0,0,0,1,0.94979,2.97619,2.97619,1.14173,0.34751,0.17795,0.10554,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,8,1,0.06305,0.59136,7.83978,0,0,0,1,1,0.55954,1.48810,1.48810,0.30679,0.74291,0.20120,0.05873,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,9,0,0.08622,0.47707,5.70843,0,0,0,0,1,0.63932,2.23214,2.23214,0.08653,0.58612,0.25541,0.03639,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,10,1,0.03841,0.73262,64.52911,0,0,0,1,1,1.01928,2.23214,2.23214,0.40100,1.14082,1.29300,0.02946,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,1,11,1,0.05270,0.57224,10.65307,0,0,0,1,1,3.96764,16.36905,16.36905,2.02317,0.97280,0.03834,0.43482,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,0,0,0.10684,0.55189,7.88999,0,0,0,0,1,1.26638,4.46429,4.46429,0.84498,0.72726,0.11636,0.17900,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,1,0,0.10956,0.52507,11.91791,0,0,0,0,1,5.38499,22.32143,22.32143,2.65240,1.30285,0.03489,0.61336,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,2,0,0.08186,0.55558,9.75898,0,0,0,0,1,4.78997,20.08929,20.08929,2.37546,0.90226,0.04112,0.54175,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,3,0,0.10948,0.48134,10.09867,0,0,0,0,1,4.86037,20.08929,20.08929,2.42967,1.19720,0.02068,0.56504,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,4,1,0.02376,0.53899,7.43150,0,0,0,1,1,4.82647,20.08929,20.08929,2.33699,1.11847,0.07587,0.51171,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,5,1,0.07048,0.42091,7.16263,0,0,0,1,1,0.53997,1.99489,0.00000,1.99489,0.36319,0.24920,0.09259,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,6,0,0.12480,0.46772,7.14116,0,0,0,0,1,0.71354,1.48810,1.48810,0.83029,0.85285,0.21403,0.18245,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,7,1,0.05468,0.57322,11.93918,0,0,0,1,1,0.65925,2.23214,2.23214,0.05437,0.64295,0.34784,0.01894,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,8,0,0.12060,0.61390,13.07050,0,1,1,0,0,0.39412,0.74405,0.74405,0.23630,0.65893,0.27456,0.05676,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,9,1,0.02959,0.76595,9.77524,0,0,0,1,1,1.33161,2.97619,2.97619,0.88487,1.71811,0.81493,0.26394,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,10,1,0.05991,0.55733,8.66104,0,0,0,1,1,3.09436,12.64881,12.64881,1.52078,0.88411,0.08716,0.33094,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,2,11,1,0.06600,0.47961,10.46836,0,0,0,1,1,0.65125,2.23214,2.23214,0.02384,0.71030,0.27726,0.01269,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,0,0,0.10641,0.42831,5.58401,0,0,0,0,1,0.57311,1.48810,1.48810,0.57178,0.48197,0.22632,0.09738,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,1,1,0.03929,0.54757,10.24463,0,0,0,1,1,1.71734,6.69643,6.69643,0.82931,0.78118,0.11468,0.16508,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,2,0,0.35612,0.24811,0.00000,0,0,0,0,1,6.99381,34.22619,34.22619,0.05241,0.35465,0.33577,0.00000,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,3,1,0.06505,0.57174,8.86380,0,0,0,1,1,0.94298,2.97619,2.97619,0.52471,0.88431,0.22827,0.10140,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,4,1,0.02665,0.49113,7.30989,0,0,0,1,1,7.04279,26.78571,26.78571,3.31775,4.25129,0.16057,0.69862,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,5,1,0.03520,0.53628,7.70089,0,0,0,1,1,4.31575,17.85714,17.85714,2.19980,0.99069,0.05112,0.48002,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,6,1,0.03083,0.57518,10.26295,0,0,0,1,1,5.46706,23.06548,23.06548,2.59188,0.91003,0.17515,0.59275,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,7,0,0.09859,0.53764,12.30221,0,0,0,0,1,2.79344,11.16071,11.16071,1.42824,0.94772,0.11064,0.31991,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,8,1,0.03019,0.50491,11.05734,0,0,0,1,1,0.69849,2.23214,2.23214,0.53695,0.44415,0.21703,0.06217,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,9,0,0.08504,0.51066,12.15164,0,0,0,0,1,1.45284,5.20833,5.20833,0.96380,0.74629,0.13369,0.21206,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,10,1,0.03965,0.48353,8.67515,0,0,0,1,1,0.87305,2.23214,2.23214,1.47700,0.39195,0.22440,0.03975,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,3,11,1,0.07059,0.57935,7.32007,0,0,0,1,1,0.89238,2.97619,2.97619,0.39267,0.81735,0.20918,0.06653,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,0,1,0.05197,0.50321,9.34975,0,0,0,1,1,3.30238,13.39286,13.39286,1.65523,0.98329,0.10501,0.37550,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,1,0,0.15998,0.52346,8.71048,0,0,0,0,1,0.76084,2.23214,2.23214,0.55741,0.73643,0.16690,0.11130,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,2,0,0.11881,0.50480,11.20758,0,1,1,0,0,0.27825,0.61537,0.00000,0.61537,0.47786,0.26962,0.02841,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,3,0,0.16599,0.51741,10.86251,0,0,0,0,1,2.61658,10.41667,10.41667,1.44519,0.80944,0.08352,0.32807,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,4,0,0.10145,0.46994,8.91516,0,0,0,0,1,4.96295,20.83333,20.83333,2.32220,1.05987,0.06803,0.53131,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,5,0,0.17694,0.55071,8.65780,0,0,0,0,1,0.77220,2.23214,2.23214,0.51320,0.79164,0.22009,0.10395,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,6,1,0.05394,0.74520,72.49836,0,0,0,1,1,1.07132,1.48810,1.48810,1.26117,1.16300,1.38238,0.06194,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,7,1,0.05602,0.60006,12.30698,0,0,0,1,1,0.73841,2.23214,2.23214,0.60899,0.52849,0.27168,0.05075,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,8,1,0.02406,0.51378,7.50896,0,0,0,1,1,5.81462,23.80952,23.80952,3.03497,1.38616,0.15682,0.68561,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,9,0,0.10212,0.48370,6.63504,0,0,0,0,1,2.20851,8.92857,8.92857,1.18066,0.64513,0.02757,0.26062,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,10,1,0.03566,0.47625,10.33353,0,0,0,1,1,1.06531,2.97619,2.97619,1.46980,0.49143,0.29680,0.09230,1.1800,0.2400,0.8200,0.04500,models=1
full_mechanism_contract_mpc,combined_gap,4,11,1,0.03682,0.56626,10.71405,0,0,0,1,1,1.43757,5.20833,5.20833,0.84832,0.77284,0.16884,0.18954,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,0,1,0.06504,0.60157,10.70278,0,0,0,1,1,0.56330,1.54882,0.00000,1.54882,0.85553,0.06820,0.34393,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,1,1,0.04571,0.56865,12.28081,0,0,0,1,1,3.20324,11.42737,0.00000,3.51734,11.42737,0.23912,0.83235,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,2,1,0.07427,0.38579,7.63445,0,0,0,1,1,0.63953,2.97412,0.00000,2.97412,0.04853,0.06966,0.10536,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,3,1,0.03256,0.54804,12.61566,0,0,0,1,1,0.66382,1.89240,0.00000,1.89240,1.00401,0.01044,0.41223,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,4,0,0.09954,0.47350,5.73804,0,0,0,0,1,0.46832,1.24112,0.00000,1.24112,0.72577,0.09136,0.28337,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,5,1,0.05986,0.59884,9.40971,0,1,0,0,0,0.22814,0.71986,0.00000,0.05691,0.71986,0.33961,0.02435,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,6,1,0.03161,0.48664,6.34489,0,1,0,0,0,0.35550,0.87767,0.00000,0.87767,0.54014,0.29739,0.06228,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,7,1,0.03310,0.78499,52.60684,0,0,0,1,1,1.34774,3.41431,0.00000,1.85000,3.41431,0.94430,0.53008,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,8,0,0.10342,0.49179,9.84207,0,0,0,0,1,0.58978,1.62515,0.00000,1.62515,0.89986,0.06408,0.35980,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,9,1,0.04732,0.60369,7.04103,0,0,0,1,1,0.56641,1.77437,0.00000,1.77437,0.57912,0.38162,0.09692,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,10,1,0.03419,0.54029,7.35231,0,0,0,1,1,0.71195,2.11059,0.00000,2.11059,0.93530,0.04664,0.46722,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,0,11,0,0.08040,0.56314,12.86532,0,0,0,0,1,1.29743,3.11714,0.00000,3.11714,2.50614,0.19749,0.66637,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,0,0,0.14472,0.46432,8.61143,0,0,0,0,1,0.89714,2.63028,0.00000,2.63028,1.18087,0.04711,0.62745,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,1,1,0.04527,0.52565,6.61828,0,1,0,0,0,0.36218,0.94754,0.00000,0.94754,0.46369,0.29429,0.10540,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,2,1,0.03335,0.49183,8.88475,0,1,0,0,0,0.38827,0.84332,0.00000,0.84332,0.61399,0.38011,0.10393,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,3,1,0.05411,0.58601,10.39677,0,0,0,1,1,0.42081,1.21331,0.00000,1.21331,0.53043,0.29877,0.06153,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,4,1,0.02124,0.67189,14.11569,0,1,0,0,0,0.24719,0.80239,0.00000,0.15003,0.80239,0.26493,0.01858,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,5,1,0.06930,0.53014,9.26892,0,1,0,0,0,0.21909,0.71485,0.00000,0.14416,0.71485,0.22408,0.01236,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,6,0,0.13955,0.56983,6.86187,0,1,1,0,0,0.23822,0.55161,0.00000,0.42107,0.55161,0.11920,0.09922,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,7,1,0.04836,0.55465,9.61961,0,0,0,1,1,0.89015,2.70247,0.00000,2.70247,0.97829,0.14369,0.62631,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,8,1,0.02920,0.56677,10.02971,0,0,0,1,1,1.18384,3.00488,0.00000,3.00488,2.13533,0.13203,0.64697,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,9,1,0.04228,0.61941,9.29786,0,1,0,0,0,0.35077,0.78332,0.00000,0.65901,0.78332,0.17687,0.13465,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,10,1,0.04925,0.59514,9.96597,0,1,0,0,0,0.23223,0.82013,0.00000,0.05693,0.82013,0.27373,0.01039,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,1,11,0,0.09855,0.59126,8.08033,0,1,1,0,0,0.26583,0.64865,0.00000,0.41022,0.64865,0.18573,0.08456,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,0,1,0.03199,0.57934,10.14904,0,0,0,1,1,0.64851,1.85675,0.00000,1.85675,0.97954,0.00882,0.39741,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,1,1,0.06384,0.54724,9.95572,0,0,0,1,1,0.48414,1.21975,0.00000,1.21975,0.84359,0.09428,0.26306,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,2,1,0.03082,0.71856,13.22333,0,0,0,1,1,1.29199,3.21157,0.00000,2.15643,3.21157,0.54649,0.54547,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,3,1,0.02823,0.49346,8.90359,0,0,0,1,1,0.90181,2.71061,0.00000,2.71061,1.03499,0.15126,0.61221,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,4,0,0.10553,0.55134,12.30228,0,0,0,0,1,0.72266,2.11594,0.00000,2.11594,0.99173,0.01455,0.49108,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,5,1,0.02250,0.50944,11.95083,0,0,0,1,1,0.88659,2.74053,0.00000,2.74053,0.89932,0.15063,0.64246,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,6,0,0.18761,0.75895,51.98157,0,0,0,0,1,1.22676,2.76665,0.00000,1.99220,2.76665,0.76100,0.61395,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,7,0,0.08537,0.51386,8.65789,0,1,1,0,0,0.40999,0.97815,0.00000,0.97815,0.74230,0.11391,0.21558,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,8,0,0.08957,0.49844,6.38107,0,1,1,0,0,0.18142,0.54488,0.00000,0.06398,0.54488,0.28705,0.01120,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,9,0,0.16720,0.52540,9.09066,0,1,1,0,0,0.24813,0.51516,0.00000,0.39472,0.51516,0.22477,0.10597,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,10,1,0.04420,0.52279,8.46513,0,1,0,0,0,0.39563,0.91075,0.00000,0.91075,0.61418,0.34900,0.10422,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,2,11,0,0.21968,0.74265,59.72276,0,0,0,0,1,0.96223,2.29558,0.00000,0.70542,2.29558,1.53825,0.27189,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,0,0,0.12322,0.48401,10.20693,0,1,1,0,0,0.26400,0.67462,0.00000,0.39419,0.67462,0.17572,0.07547,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,1,1,0.07327,0.54710,7.53204,0,0,0,1,1,1.93817,5.33418,0.00000,3.39687,5.33418,0.24942,0.71039,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,2,1,0.05535,0.48659,7.21209,0,0,0,1,1,5.47765,22.83296,0.00000,3.57145,22.83296,0.21646,0.76738,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,3,1,0.03702,0.50390,7.28277,0,0,0,1,1,6.31934,26.82012,0.00000,3.69528,26.82012,0.25316,0.82814,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,4,1,0.03051,0.56626,10.38593,0,0,0,1,1,0.53206,1.44082,0.00000,1.44082,0.81862,0.07269,0.32819,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,5,1,0.03150,0.52214,7.24400,0,0,0,1,1,0.64716,1.91238,0.00000,1.91238,0.90297,0.00942,0.41100,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,6,0,0.17975,0.52922,8.57053,0,1,1,0,0,0.16769,0.49718,0.00000,0.08056,0.49718,0.22978,0.03094,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,7,1,0.03410,0.59369,9.75534,0,0,0,1,1,0.50131,1.38019,0.00000,1.38019,0.75736,0.06093,0.30806,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,8,0,0.10934,0.56166,9.95221,0,1,1,0,1,0.39189,1.06425,0.00000,1.06425,0.63169,0.03028,0.23322,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,9,0,0.10674,0.49498,7.16833,0,1,1,0,0,0.36223,0.82311,0.00000,0.63798,0.82311,0.21517,0.13491,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,10,0,0.08162,0.40931,6.63988,0,0,0,0,1,0.61362,2.50431,0.00000,2.50431,0.26503,0.20781,0.09095,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,3,11,0,0.12989,0.50738,11.27403,0,0,0,0,1,0.37846,1.21408,0.00000,1.21408,0.37411,0.20498,0.09913,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,0,0,0.08470,0.55670,7.63070,0,0,0,0,1,0.67916,1.92565,0.00000,1.92565,1.01058,0.03626,0.42333,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,1,1,0.03565,0.52768,7.75727,0,1,0,0,0,0.27530,0.51717,0.00000,0.51214,0.51717,0.27703,0.07015,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,2,0,0.18434,0.44688,6.09688,0,1,1,0,0,0.36816,0.81195,0.00000,0.65468,0.81195,0.22609,0.14809,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,3,0,0.13643,0.42568,6.49267,0,1,1,0,0,0.16742,0.35290,0.00000,0.30798,0.35290,0.11306,0.06317,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,4,0,0.11756,0.45136,6.61537,0,1,1,0,0,0.17179,0.41877,0.00000,0.21417,0.41877,0.15638,0.06965,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,5,1,0.05454,0.51466,64.03082,0,1,0,0,0,0.36847,0.63194,0.00000,0.48836,0.62592,0.63194,0.09614,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,6,0,0.14916,0.36145,4.79704,0,0,0,0,1,0.50978,1.28882,0.00000,1.28882,0.83209,0.13098,0.29701,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,7,1,0.06579,0.53243,10.45813,0,0,0,1,1,1.18940,3.33903,0.00000,3.33903,1.62792,0.22081,0.75922,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,8,0,0.25521,0.39021,6.89329,0,1,1,0,0,0.10184,0.26557,0.00000,0.13479,0.26557,0.06078,0.04804,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,9,1,0.02005,0.49337,6.93130,0,0,0,1,1,0.78768,2.39515,0.00000,2.39515,0.92819,0.07382,0.54127,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,10,0,0.09196,0.55126,8.76875,0,0,0,0,1,5.65149,23.66157,0.00000,3.58496,23.66157,0.23495,0.77594,1.1800,0.2400,0.8200,0.04500,models=1
no_contact_onset_contract,combined_gap,4,11,0,0.08771,0.50996,8.96992,0,1,1,0,0,0.16739,0.54547,0.00000,0.01971,0.54547,0.26788,0.00389,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,0,1,0.07499,0.57436,11.90922,0,0,0,1,1,2.93217,13.39286,13.39286,0.00000,0.90052,0.04212,0.32535,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,1,0,0.11061,0.49951,11.52855,0,0,0,0,1,3.87038,17.85714,17.85714,0.00000,0.99913,0.00092,0.49470,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,2,1,0.04953,0.53444,9.22341,0,1,0,0,0,0.29515,0.74405,0.74405,0.00000,0.40028,0.22731,0.10414,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,3,1,0.05471,0.56658,9.97773,0,0,0,1,1,3.88607,17.85714,17.85714,0.00000,1.09284,0.01935,0.46101,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,4,1,0.04893,0.47430,7.29230,0,0,0,1,1,0.77431,2.97619,2.97619,0.00000,0.49091,0.31714,0.08730,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,5,1,0.05790,0.45445,7.75649,0,0,0,1,1,0.61579,2.23214,2.23214,0.00000,0.46927,0.28159,0.09596,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,6,1,0.06177,0.47925,6.61889,0,0,0,1,1,3.55744,16.36905,16.36905,0.00000,0.92048,0.02509,0.47257,1.1800,0.2400,0.8200,0.04500,models=1
